Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.23748E-3,71.605712772,0.895568019,0.010072617,0.625,0
3.3105E-3,71.936762421,0.900756065,0.00983837,0.625,0
3.34949E-3,72.271711742,0.903420393,0.009604123,0.645833333,0
3.41509E-3,72.613220637,0.907741657,0.009369876,0.666666667,0
3.46586E-3,72.959807068,0.910953386,0.009135629,0.666666667,0
3.5089E-3,73.310696598,0.91358757,0.008901382,0.666666667,0
3.56855E-3,73.667551612,0.917110997,0.008667135,0.666666667,0
3.61271E-3,74.028822289,0.919626185,0.008432888,0.6875,0
3.61302E-3,74.390124254,0.919643732,0.008198641,0.6875,0
3.71154E-3,74.761277922,0.924982483,0.007964394,0.6875,0
3.83447E-3,75.14472526,0.931149855,0.007730148,0.708333333,0
3.86806E-3,75.531531631,0.932744965,0.007495901,0.708333333,0
3.87741E-3,75.91927285,0.933182288,0.007261654,0.708333333,0
3.88001E-3,76.307273664,0.933303221,0.007027407,0.708333333,0
3.89054E-3,76.696327552,0.933791559,0.00679316,0.708333333,0
4.08816E-3,77.105143431,0.942320477,0.006558913,0.708333333,0
4.14997E-3,77.520140806,0.944755671,0.006324666,0.729166667,0
4.30376E-3,77.950516587,0.950377217,0.006090419,0.729166667,0
4.39505E-3,78.390021767,0.953439987,0.005856172,0.729166667,0
4.42532E-3,78.832554036,0.954413207,0.005621926,0.75,0
4.432E-3,79.275754034,0.954625131,0.005387679,0.75,0
4.57614E-3,79.733368474,0.958967286,0.005153432,0.75,0
4.76406E-3,80.209774,0.964010069,0.004919185,0.75,0
4.83556E-3,80.693329556,0.965761734,0.004684938,0.770833333,0
4.92701E-3,81.186030301,0.967878495,0.004450691,0.791666667,0
5.13446E-3,81.699476236,0.972207702,0.004216444,0.8125,0
5.50219E-3,82.249695431,0.978498066,0.003982197,0.8125,0
5.78747E-3,82.828442868,0.982379494,0.00374795,0.8125,0
5.96849E-3,83.425292322,0.9844705,0.003513703,0.833333333,0
6.04926E-3,84.030218258,0.985321541,0.003279457,0.854166667,0
6.87199E-3,84.717417364,0.991733166,0.00304521,0.875,0
6.873E-3,85.404717477,0.991738991,0.002810963,0.875,0
6.89174E-3,86.093890994,0.991846287,0.002576716,0.875,0
7.40539E-3,86.834429739,0.994302487,0.002342469,0.875,0
7.52143E-3,87.586572469,0.994745665,0.002108222,0.875,0
8.4215E-3,88.428722812,0.997196271,0.001873975,0.875,0
9.88117E-3,89.416840009,0.998987578,0.001639728,0.875,0
1.129E-2,90.54584168,0.999621218,0.001405481,0.875,0
1.17893E-2,91.724769761,0.99973265,0.001171234,0.895833333,0
1.2817E-2,93.006473303,0.999869502,0.000936988,0.916666667,0
1.34058E-2,94.347051404,0.999913468,0.000702741,0.9375,0
1.72598E-2,96.073034083,0.999994123,0.000468494,0.958333333,0
3.92697E-2,100,1,0.000234247,0.979166667,0
3.92697E-2,100,1,0.000234247,1,0
