x,y,species cloglog values
393.0,393.0,1.0622143E-5
394.0,394.0,3.7869886E-6
395.0,395.0,2.7558475E-5
396.0,396.0,2.8037195E-5
397.0,397.0,1.5854892E-4
398.0,398.0,0.008144989
399.0,399.0,0.122711964
400.0,400.0,0.048998754
401.0,401.0,0.28684995
402.0,402.0,0.3168938
403.0,403.0,0.57913595
404.0,404.0,0.3974701
405.0,405.0,0.5059261
406.0,406.0,0.20943125
407.0,407.0,0.0039013824
408.0,408.0,0.0064304597
409.0,409.0,0.005344183
410.0,410.0,0.068660386
411.0,411.0,0.23440477
412.0,412.0,0.4687468
413.0,413.0,0.45162582
414.0,414.0,0.4190526
415.0,415.0,0.13345882
416.0,416.0,0.0704454
417.0,417.0,0.06255851
418.0,418.0,0.16733721
419.0,419.0,0.099026494
420.0,420.0,0.24158877
421.0,421.0,0.2824755
422.0,422.0,0.4201132
423.0,423.0,0.09674836
424.0,424.0,0.09749552
425.0,425.0,0.011019997
426.0,426.0,0.15390977
427.0,427.0,0.047220334
428.0,428.0,0.096279316
429.0,429.0,0.01133575
430.0,430.0,6.0703454E-4
431.0,431.0,0.0065780757
432.0,432.0,0.26680538
433.0,433.0,0.030431828
434.0,434.0,0.0027263768
435.0,435.0,0.0011067443
436.0,436.0,3.625377E-5
437.0,437.0,5.1117684E-5
438.0,438.0,3.696646E-4
439.0,439.0,0.00271906
440.0,440.0,0.039490987
441.0,441.0,0.0031483246
442.0,442.0,6.4651266E-4
443.0,443.0,2.2287147E-4
444.0,444.0,9.2390044E-5
445.0,445.0,2.7438657E-5
446.0,446.0,7.0351336E-5
447.0,447.0,1.7293131E-4
448.0,448.0,0.0028602206
449.0,449.0,0.03885533
450.0,450.0,0.20543991
451.0,451.0,0.16439752
452.0,452.0,0.5522986
453.0,453.0,0.37410375
454.0,454.0,0.16554499
455.0,455.0,0.40982285
456.0,456.0,0.40585902
457.0,457.0,0.01919761
458.0,458.0,0.028389806
459.0,459.0,0.21462883
460.0,460.0,0.21002337
461.0,461.0,0.04245288
462.0,462.0,0.23869377
463.0,463.0,0.40602428
464.0,464.0,0.23670779
465.0,465.0,0.5169634
466.0,466.0,0.2749717
467.0,467.0,0.12678233
468.0,468.0,0.16393474
469.0,469.0,0.2753273
470.0,470.0,0.30187893
471.0,471.0,0.109570965
472.0,472.0,0.058929775
473.0,473.0,0.05827898
474.0,474.0,0.0142222205
475.0,475.0,8.059864E-5
476.0,476.0,0.013569245
477.0,477.0,0.10736244
478.0,478.0,0.06669824
479.0,479.0,0.0061834594
480.0,480.0,0.0010119313
481.0,481.0,2.2723032E-4
482.0,482.0,5.9609603E-5
483.0,483.0,1.2652487E-4
484.0,484.0,0.0015067285
485.0,485.0,0.055243533
486.0,486.0,0.41829106
487.0,487.0,0.023526255
488.0,488.0,0.006573035
489.0,489.0,0.00940918
490.0,490.0,0.003546316
491.0,491.0,6.797771E-4
492.0,492.0,7.092099E-5
493.0,493.0,1.8775425E-4
494.0,494.0,9.5777237E-4
495.0,495.0,0.0022207943
496.0,496.0,0.004649898
497.0,497.0,0.03134406
498.0,498.0,0.42859674
499.0,499.0,0.20401591
500.0,500.0,0.28865
501.0,501.0,0.58770555
502.0,502.0,0.5054118
503.0,503.0,0.14962216
504.0,504.0,0.24779686
505.0,505.0,0.29413795
506.0,506.0,0.4576631
507.0,507.0,0.21600795
508.0,508.0,0.08409092
509.0,509.0,0.5118578
510.0,510.0,0.22627985
511.0,511.0,0.29621807
512.0,512.0,0.37558848
513.0,513.0,0.010679042
514.0,514.0,0.049727097
